5740000	63	63
5750000	63	63
5760000	63	63
5770000	62	63
5780000	62	62
5790000	62	62
5800000	62	62
5810000	62	62
5820000	61	61
5830000	61	61
5840000	61	60
5850000	61	59
5860000	61	59
5870000	60	59
5880000	60	58
5890000	60	58
5900000	60	58
5910000	60	58
5920000	59	57
5930000	59	57
5940000	59	57
5950000	59	57
5960000	59	57
5970000	59	57
5980000	58	56
5990000	58	54
