3120000	4.43713	73.9807
3130000	4.43589	73.8356
3140000	4.43333	73.7243
3150000	4.43167	73.939
3160000	4.42459	73.8232
3170000	4.42994	73.6298
3180000	4.39162	73.4807
3190000	4.38282	73.4811
3200000	4.39829	73.6673
3210000	4.38283	73.8279
3220000	4.38502	73.9599
3230000	4.38822	73.9693
3240000	4.40416	74.1104
3250000	4.40667	74.0331
3260000	4.40823	74.2849
3270000	4.39451	74.6301
3280000	4.41149	74.8754
3290000	4.41556	74.9096
3300000	4.41572	74.9774
3310000	4.41634	75.0523
3320000	4.40791	74.8968
3330000	4.40392	74.7997
3340000	4.42379	74.8334
3350000	4.43097	74.68
3360000	4.44542	74.7978
3370000	4.40169	74.9861
3380000	4.40001	75.0011
3390000	4.4429	75.0651
3400000	4.44319	75.235
3410000	4.42426	75.262
3420000	4.44922	75.4149
3430000	4.43161	75.2893
3440000	4.45312	75.0924
3450000	4.44174	75.1706
3460000	4.45341	75.2722
3470000	4.43108	75.3014
3480000	4.44753	75.4168
3490000	4.43193	75.3059
3500000	4.45136	75.6595
3510000	4.46678	75.6836
3520000	4.44469	75.7346
3530000	4.4548	75.7515
3540000	4.44514	75.2515
3550000	4.44312	75.391
3560000	4.44535	75.254
3570000	4.46317	75.5891
3580000	4.45709	75.5905
3590000	4.46994	75.4126
3600000	4.46323	75.2214
3610000	4.4593	74.9008
3620000	4.4394	74.7095
3630000	4.4275	74.8973
3640000	4.44869	75.0114
3650000	4.43663	75.1981
3660000	4.43281	75.095
3670000	4.43791	75.0836
3680000	4.43205	74.9927
3690000	4.44114	74.9607
3700000	4.40339	75.2405
3710000	4.42634	75.1854
3720000	4.42875	75.1855
3730000	4.41097	75.5496
3740000	4.40619	75.7102
3750000	4.42767	75.6939
3760000	4.44045	75.8953
3770000	4.41751	75.9509
3780000	4.43847	75.8554
3790000	4.437	75.6163
3800000	4.45566	75.7304
3810000	4.46494	75.8575
3820000	4.45746	75.379
3830000	4.42635	75.2024
3840000	4.42402	75.6253
3850000	4.45967	75.5256
3860000	4.46609	75.4716
3870000	4.46005	75.5075
3880000	4.45076	75.5231
3890000	4.44447	75.5439
3900000	4.47104	75.5703
3910000	4.46338	75.7365
3920000	4.46995	75.7444
3930000	4.46268	75.8089
3940000	4.44997	75.8973
3950000	4.45179	76.0904
3960000	4.44145	76.2442
3970000	4.44279	76.237
3980000	4.43929	76.4424
3990000	4.44776	76.466
4000000	4.44178	76.5095
4010000	4.43497	76.5877
4020000	4.46701	76.7
4030000	4.45791	76.7423
4040000	4.45207	76.65
4050000	4.46473	77.0948
4060000	4.46348	76.6895
4070000	4.46457	76.6378
4080000	4.47686	76.4748
4090000	4.46561	76.5495
4100000	4.47338	76.644
4110000	4.47904	76.6821
4120000	4.47695	76.8838
4130000	4.47731	77.0071
4140000	4.46125	77.0475
4150000	4.44394	77.1091
4160000	4.45366	77.122
4170000	4.45678	77.0134
4180000	4.47417	76.8813
4190000	4.48141	77.0215
4200000	4.46788	77.1875
4210000	4.4667	77.1738
4220000	4.44644	76.7889
4230000	4.43902	76.3908
4240000	4.43958	76.0928
4250000	4.45034	76.0901
4260000	4.47239	76.1538
4270000	4.45864	76.0578
4280000	4.43981	75.8731
4290000	4.43936	75.7442
4300000	4.43167	75.8521
4310000	4.42627	75.9541
4320000	4.43797	75.9273
4330000	4.43001	76.1077
4340000	4.43902	76.0883
4350000	4.44628	76.0617
4360000	4.46322	76.0212
4370000	4.46776	76.1365
4380000	4.46257	76.0059
4390000	4.45659	76.0265
4400000	4.45325	76.1971
4410000	4.44454	76.4236
4420000	4.42783	76.5377
4430000	4.44054	76.5241
4440000	4.48083	76.8186
4450000	4.47531	76.9766
4460000	4.46855	77.5298
4470000	4.46293	77.2035
4480000	4.46856	77.2516
4490000	4.44602	77.3463
4500000	4.46806	77.328
4510000	4.4609	77.3896
4520000	4.46849	77.4614
4530000	4.45615	77.4421
4540000	4.46833	77.4259
4550000	4.4676	77.577
4560000	4.47185	77.689
4570000	4.4648	77.5095
4580000	4.44524	77.7001
4590000	4.4499	77.6232
4600000	4.45588	77.7721
4610000	4.47048	77.8839
4620000	4.44511	78.0215
4630000	4.44284	77.846
4640000	4.46255	77.9683
4650000	4.46693	77.7092
4660000	4.44565	77.6363
4670000	4.41827	77.7633
4680000	4.41377	77.5815
4690000	4.44218	77.8058
4700000	4.42223	77.9151
4710000	4.40747	77.8872
4720000	4.45793	78.2259
